run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,SaturationShift50,brightness,571.1983947753906,17864.416015625,-17293.21762084961
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,SaturationShift75,hue,471.1412010192871,2876.355712890625,-2405.214511871338
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,SaturationShift75,brightness,571.1983947753906,17115.046875,-16543.84848022461
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,SaturationShift100,hue,471.1412010192871,3686.705078125,-3215.563877105713
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,SaturationShift100,brightness,571.1983947753906,18319.41796875,-17748.21957397461
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,BrightnessShift25,hue,471.1412010192871,126.89046478271484,344.25073623657227
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,BrightnessShift25,saturation,845.8062171936035,440.7291564941406,405.0770606994629
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,BrightnessShift50,hue,471.1412010192871,126.89046478271484,344.25073623657227
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,BrightnessShift50,saturation,845.8062171936035,440.7291564941406,405.0770606994629
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,BrightnessShift75,hue,471.1412010192871,3238.730224609375,-2767.589023590088
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,BrightnessShift75,saturation,845.8062171936035,11122.71875,-10276.912532806396
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,BrightnessShift100,hue,471.1412010192871,3542.8984375,-3071.757236480713
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,BrightnessShift100,saturation,845.8062171936035,9054.5185546875,-8208.712337493896
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,HueShift25,saturation,1093.3642120361328,8767.2978515625,-7673.933639526367
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,HueShift25,brightness,761.116096496582,17153.05859375,-16391.942497253418
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,HueShift50,saturation,1093.3642120361328,8418.875,-7325.510787963867
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,HueShift50,brightness,761.116096496582,17924.32421875,-17163.208122253418
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,HueShift75,saturation,1093.3642120361328,8719.8388671875,-7626.474655151367
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,HueShift75,brightness,761.116096496582,17517.66015625,-16756.544059753418
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,HueShift100,saturation,1093.3642120361328,7852.3359375,-6758.971725463867
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,HueShift100,brightness,761.116096496582,17765.013671875,-17003.897575378418
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,SaturationShift25,hue,570.2939720153809,4484.70263671875,-3914.408664703369
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,SaturationShift25,brightness,761.116096496582,19027.912109375,-18266.796012878418
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,SaturationShift50,hue,570.2939720153809,4035.80322265625,-3465.509250640869
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,SaturationShift50,brightness,761.116096496582,17370.33203125,-16609.215934753418
