run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,BrightnessShift75,saturation,3862.7109985351562,3987.0864778061023,-124.37547927094602
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,BrightnessShift100,hue,1186.7128295898438,1155.8501140001056,30.862715589738173
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,BrightnessShift100,saturation,3862.7109985351562,3960.3614227873973,-97.65042425224101
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,HueShift25,saturation,3168.4500122070312,3163.6954448644324,4.754567342598875
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,HueShift25,brightness,7252.8077392578125,7066.473765160681,186.33397409713143
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,HueShift50,saturation,3168.4500122070312,3071.760990219105,96.68902198792603
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,HueShift50,brightness,7252.8077392578125,6793.384866254233,459.4228730035793
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,HueShift75,saturation,3168.4500122070312,3051.7219388486214,116.7280733584098
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,HueShift75,brightness,7252.8077392578125,6915.566785062082,337.2409541957304
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,HueShift100,saturation,3168.4500122070312,3051.747329624995,116.70268258203623
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,HueShift100,brightness,7252.8077392578125,6820.316275916608,432.4914633412045
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,SaturationShift25,hue,912.5221481323242,891.3915819418387,21.130566190485524
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,SaturationShift25,brightness,7252.8077392578125,7057.795188172576,195.01255108523674
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,SaturationShift50,hue,912.5221481323242,879.7295748685244,32.792573263799795
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,SaturationShift50,brightness,7252.8077392578125,6899.75951679475,353.0482224630623
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,SaturationShift75,hue,912.5221481323242,833.1875909889723,79.33455714335196
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,SaturationShift75,brightness,7252.8077392578125,6781.3085759935575,471.499163264255
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,SaturationShift100,hue,912.5221481323242,843.458155890073,69.06399224225117
3_INFO_DOWN_regression_linear_ImageNet_brightness_IJEPA,ImageNet,SaturationShift100,brightness,7252.8077392578125,6900.62149737267,352.1862418851424
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,BrightnessShift25,hue,912.5221481323242,1335.5284579218376,-423.00630978951335
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,BrightnessShift25,saturation,3168.4500122070312,4282.673920728699,-1114.223908521668
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,BrightnessShift50,hue,912.5221481323242,1335.5284579218376,-423.00630978951335
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,BrightnessShift50,saturation,3168.4500122070312,4282.673920728699,-1114.223908521668
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,BrightnessShift75,hue,912.5221481323242,850.7634337672819,61.75871436504235
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,BrightnessShift75,saturation,3168.4500122070312,3103.1313477431645,65.31866446386675
3_INFO_DOWN_regression_linear_ImageNet_hue_IJEPA,ImageNet,BrightnessShift100,hue,912.5221481323242,867.6616455656716,44.8605025666526
3_INFO_DOWN_regression_linear_ImageNet_saturation_IJEPA,ImageNet,BrightnessShift100,saturation,3168.4500122070312,3125.0100361635978,43.43997604343349
